nohup: ignoring input
Device: cuda

=== Epoch 1/100 ===
  Batch 80: Total=0.0695 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.069 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0511 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0469 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0376 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.036 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0471 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0413 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.038 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0446 | loss_classifier: 0.003 | loss_box_reg: 0.002 | loss_mask: 0.039 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0391 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.037 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0838 | loss_classifier: 0.008 | loss_box_reg: 0.016 | loss_mask: 0.059 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0569 | loss_classifier: 0.002 | loss_box_reg: 0.006 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0479 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0586 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.058 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0561 | loss_classifier: 0.002 | loss_box_reg: 0.003 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0567 | loss_classifier: 0.002 | loss_box_reg: 0.003 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0621 | loss_classifier: 0.004 | loss_box_reg: 0.004 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0519 | loss_classifier: 0.007 | loss_box_reg: 0.002 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0692 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.064 | loss_objectness: 0.003 | loss_rpn_box_reg: 0.000
Epoch 78 | Avg Loss: 0.0543 | LR: 0.000007

=== Epoch 79/100 ===
  Batch 20: Total=0.0766 | loss_classifier: 0.006 | loss_box_reg: 0.011 | loss_mask: 0.060 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0439 | loss_classifier: 0.001 | loss_box_reg: 0.003 | loss_mask: 0.040 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0609 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.058 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0517 | loss_classifier: 0.006 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0710 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.068 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0431 | loss_classifier: 0.000 | loss_box_reg: 0.000 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0534 | loss_classifier: 0.003 | loss_box_reg: 0.001 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0447 | loss_classifier: 0.003 | loss_box_reg: 0.002 | loss_mask: 0.040 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0519 | loss_classifier: 0.002 | loss_box_reg: 0.002 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0549 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0588 | loss_classifier: 0.002 | loss_box_reg: 0.006 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0545 | loss_classifier: 0.004 | loss_box_reg: 0.002 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0488 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0549 | loss_classifier: 0.000 | loss_box_reg: 0.000 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0639 | loss_classifier: 0.009 | loss_box_reg: 0.002 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0704 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.069 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0693 | loss_classifier: 0.006 | loss_box_reg: 0.003 | loss_mask: 0.061 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0437 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0500 | loss_classifier: 0.002 | loss_box_reg: 0.002 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0425 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 79 | Avg Loss: 0.0540 | LR: 0.000006

=== Epoch 80/100 ===
  Batch 20: Total=0.0530 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0524 | loss_classifier: 0.006 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0468 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0534 | loss_classifier: 0.002 | loss_box_reg: 0.002 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0526 | loss_classifier: 0.003 | loss_box_reg: 0.001 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0478 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0415 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.038 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0464 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0600 | loss_classifier: 0.005 | loss_box_reg: 0.002 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0452 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0754 | loss_classifier: 0.012 | loss_box_reg: 0.012 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0537 | loss_classifier: 0.003 | loss_box_reg: 0.001 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0530 | loss_classifier: 0.009 | loss_box_reg: 0.003 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0806 | loss_classifier: 0.007 | loss_box_reg: 0.002 | loss_mask: 0.072 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0450 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0510 | loss_classifier: 0.003 | loss_box_reg: 0.000 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0635 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.062 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0496 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0496 | loss_classifier: 0.001 | loss_box_reg: 0.000 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0517 | loss_classifier: 0.004 | loss_box_reg: 0.000 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 80 | Avg Loss: 0.0541 | LR: 0.000006

=== Epoch 81/100 ===
  Batch 20: Total=0.0453 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0487 | loss_classifier: 0.002 | loss_box_reg: 0.003 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0468 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0541 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0470 | loss_classifier: 0.002 | loss_box_reg: 0.002 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0718 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.069 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0559 | loss_classifier: 0.004 | loss_box_reg: 0.007 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0584 | loss_classifier: 0.001 | loss_box_reg: 0.005 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0505 | loss_classifier: 0.003 | loss_box_reg: 0.003 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0533 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0507 | loss_classifier: 0.003 | loss_box_reg: 0.002 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0555 | loss_classifier: 0.003 | loss_box_reg: 0.005 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0396 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.038 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0539 | loss_classifier: 0.004 | loss_box_reg: 0.002 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0431 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0454 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0548 | loss_classifier: 0.002 | loss_box_reg: 0.003 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0480 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0427 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0580 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.055 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 81 | Avg Loss: 0.0535 | LR: 0.000005

=== Epoch 82/100 ===
  Batch 20: Total=0.0639 | loss_classifier: 0.009 | loss_box_reg: 0.003 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0453 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0639 | loss_classifier: 0.004 | loss_box_reg: 0.001 | loss_mask: 0.058 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0535 | loss_classifier: 0.004 | loss_box_reg: 0.000 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0767 | loss_classifier: 0.008 | loss_box_reg: 0.015 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0788 | loss_classifier: 0.008 | loss_box_reg: 0.010 | loss_mask: 0.060 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0442 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0567 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.055 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0510 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0500 | loss_classifier: 0.004 | loss_box_reg: 0.003 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0508 | loss_classifier: 0.009 | loss_box_reg: 0.001 | loss_mask: 0.040 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0440 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.040 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0613 | loss_classifier: 0.008 | loss_box_reg: 0.006 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0370 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.035 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0607 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.059 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0631 | loss_classifier: 0.005 | loss_box_reg: 0.002 | loss_mask: 0.056 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0452 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0463 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0520 | loss_classifier: 0.006 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0597 | loss_classifier: 0.007 | loss_box_reg: 0.004 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 82 | Avg Loss: 0.0534 | LR: 0.000005

=== Epoch 83/100 ===
  Batch 20: Total=0.0453 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0463 | loss_classifier: 0.003 | loss_box_reg: 0.001 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0435 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0463 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0547 | loss_classifier: 0.003 | loss_box_reg: 0.001 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0411 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.040 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0483 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0600 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.059 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0475 | loss_classifier: 0.004 | loss_box_reg: 0.001 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0503 | loss_classifier: 0.003 | loss_box_reg: 0.002 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0394 | loss_classifier: 0.002 | loss_box_reg: 0.000 | loss_mask: 0.037 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0470 | loss_classifier: 0.005 | loss_box_reg: 0.003 | loss_mask: 0.039 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0626 | loss_classifier: 0.007 | loss_box_reg: 0.002 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0505 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0528 | loss_classifier: 0.002 | loss_box_reg: 0.004 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0572 | loss_classifier: 0.000 | loss_box_reg: 0.000 | loss_mask: 0.057 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0658 | loss_classifier: 0.009 | loss_box_reg: 0.004 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0466 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0513 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.050 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0455 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 83 | Avg Loss: 0.0531 | LR: 0.000005

=== Epoch 84/100 ===
  Batch 20: Total=0.0445 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0558 | loss_classifier: 0.009 | loss_box_reg: 0.002 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0465 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0464 | loss_classifier: 0.003 | loss_box_reg: 0.002 | loss_mask: 0.042 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0472 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0525 | loss_classifier: 0.000 | loss_box_reg: 0.004 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0461 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0587 | loss_classifier: 0.004 | loss_box_reg: 0.002 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0424 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.040 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0556 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0504 | loss_classifier: 0.003 | loss_box_reg: 0.002 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0477 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0511 | loss_classifier: 0.005 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0470 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0614 | loss_classifier: 0.007 | loss_box_reg: 0.001 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0537 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.052 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0491 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0543 | loss_classifier: 0.000 | loss_box_reg: 0.000 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0431 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0488 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 84 | Avg Loss: 0.0527 | LR: 0.000004

=== Epoch 85/100 ===
  Batch 20: Total=0.0518 | loss_classifier: 0.003 | loss_box_reg: 0.000 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0456 | loss_classifier: 0.004 | loss_box_reg: 0.001 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0530 | loss_classifier: 0.006 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 80: Total=0.0509 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.049 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 100: Total=0.0482 | loss_classifier: 0.000 | loss_box_reg: 0.000 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 120: Total=0.0402 | loss_classifier: 0.001 | loss_box_reg: 0.000 | loss_mask: 0.039 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 140: Total=0.0439 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 160: Total=0.0679 | loss_classifier: 0.011 | loss_box_reg: 0.004 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 180: Total=0.0448 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 200: Total=0.0625 | loss_classifier: 0.008 | loss_box_reg: 0.001 | loss_mask: 0.053 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 220: Total=0.0743 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.072 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 240: Total=0.0522 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.050 | loss_objectness: 0.001 | loss_rpn_box_reg: 0.000
  Batch 260: Total=0.0485 | loss_classifier: 0.005 | loss_box_reg: 0.001 | loss_mask: 0.043 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 280: Total=0.0646 | loss_classifier: 0.000 | loss_box_reg: 0.000 | loss_mask: 0.064 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 300: Total=0.0523 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.051 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 320: Total=0.0480 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.046 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 340: Total=0.0507 | loss_classifier: 0.001 | loss_box_reg: 0.002 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 360: Total=0.0510 | loss_classifier: 0.003 | loss_box_reg: 0.003 | loss_mask: 0.045 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 380: Total=0.0448 | loss_classifier: 0.003 | loss_box_reg: 0.001 | loss_mask: 0.041 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 400: Total=0.0484 | loss_classifier: 0.001 | loss_box_reg: 0.001 | loss_mask: 0.047 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
Epoch 85 | Avg Loss: 0.0529 | LR: 0.000004

=== Epoch 86/100 ===
  Batch 20: Total=0.0501 | loss_classifier: 0.002 | loss_box_reg: 0.001 | loss_mask: 0.048 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 40: Total=0.0548 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.054 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
  Batch 60: Total=0.0450 | loss_classifier: 0.000 | loss_box_reg: 0.001 | loss_mask: 0.044 | loss_objectness: 0.000 | loss_rpn_box_reg: 0.000
